# Number of quaternions: 1
37223
9400.000 0.620 -0.401 0.562 0.372 
9433.000 0.620 -0.401 0.562 0.373 
9467.000 0.622 -0.400 0.561 0.373 
9500.000 0.622 -0.400 0.560 0.374 
9533.000 0.622 -0.400 0.560 0.374 
9567.000 0.622 -0.399 0.561 0.373 
9600.000 0.622 -0.399 0.560 0.374 
9633.000 0.622 -0.398 0.558 0.377 
9667.000 0.623 -0.397 0.557 0.380 
9700.000 0.623 -0.395 0.557 0.382 
9733.000 0.622 -0.394 0.558 0.383 
9767.000 0.623 -0.392 0.559 0.381 
9800.000 0.623 -0.391 0.561 0.380 
9833.000 0.625 -0.387 0.562 0.378 
9867.000 0.628 -0.384 0.561 0.379 
9900.000 0.632 -0.379 0.560 0.379 
9933.000 0.635 -0.373 0.560 0.379 
9967.000 0.637 -0.371 0.559 0.379 
10000.000 0.640 -0.369 0.558 0.378 
10033.000 0.641 -0.368 0.559 0.376 
10067.000 0.642 -0.368 0.560 0.373 
10100.000 0.642 -0.368 0.561 0.371 
10133.000 0.644 -0.368 0.561 0.369 
10167.000 0.644 -0.370 0.560 0.367 
10200.000 0.644 -0.372 0.559 0.365 
10233.000 0.645 -0.374 0.559 0.363 
10267.000 0.645 -0.378 0.558 0.361 
10300.000 0.644 -0.381 0.558 0.359 
10333.000 0.643 -0.385 0.556 0.360 
10367.000 0.642 -0.389 0.554 0.361 
10400.000 0.641 -0.391 0.552 0.362 
10433.000 0.640 -0.394 0.551 0.363 
10467.000 0.639 -0.396 0.550 0.364 
10500.000 0.638 -0.398 0.550 0.364 
10533.000 0.637 -0.399 0.549 0.365 
10567.000 0.637 -0.399 0.549 0.365 
10600.000 0.637 -0.399 0.549 0.365 
10633.000 0.637 -0.398 0.550 0.364 
10667.000 0.637 -0.397 0.552 0.363 
10700.000 0.637 -0.396 0.553 0.363 
10733.000 0.637 -0.395 0.555 0.362 
10767.000 0.637 -0.394 0.556 0.362 
10800.000 0.637 -0.392 0.557 0.362 
10833.000 0.637 -0.391 0.557 0.362 
10867.000 0.637 -0.389 0.558 0.362 
10900.000 0.638 -0.388 0.558 0.362 
10933.000 0.638 -0.386 0.559 0.362 
10967.000 0.639 -0.384 0.559 0.363 
11000.000 0.639 -0.384 0.559 0.364 
11033.000 0.638 -0.383 0.558 0.365 
11067.000 0.638 -0.384 0.558 0.367 
11100.000 0.637 -0.384 0.557 0.368 
11133.000 0.637 -0.384 0.556 0.369 
11167.000 0.637 -0.385 0.556 0.370 
11200.000 0.637 -0.385 0.555 0.371 
11233.000 0.637 -0.384 0.556 0.371 
11267.000 0.637 -0.384 0.555 0.371 
11300.000 0.637 -0.384 0.555 0.372 
11333.000 0.636 -0.384 0.556 0.372 
11367.000 0.636 -0.384 0.556 0.372 
11400.000 0.636 -0.384 0.557 0.372 
11433.000 0.636 -0.384 0.557 0.371 
11467.000 0.635 -0.383 0.558 0.371 
11500.000 0.635 -0.383 0.559 0.371 
11533.000 0.635 -0.383 0.560 0.370 
11567.000 0.634 -0.383 0.561 0.369 
11600.000 0.634 -0.383 0.563 0.368 
11633.000 0.633 -0.383 0.564 0.366 
11667.000 0.632 -0.384 0.566 0.364 
11700.000 0.631 -0.385 0.568 0.363 
11733.000 0.629 -0.385 0.571 0.361 
11767.000 0.628 -0.386 0.572 0.360 
11800.000 0.628 -0.385 0.573 0.359 
11833.000 0.627 -0.385 0.574 0.358 
11867.000 0.627 -0.384 0.576 0.356 
11900.000 0.627 -0.383 0.578 0.354 
11933.000 0.626 -0.383 0.580 0.353 
11967.000 0.627 -0.382 0.582 0.351 
12000.000 0.627 -0.381 0.584 0.348 
12033.000 0.627 -0.380 0.585 0.346 
12067.000 0.627 -0.380 0.586 0.344 
12100.000 0.628 -0.380 0.587 0.342 
12133.000 0.629 -0.380 0.587 0.341 
12167.000 0.629 -0.379 0.588 0.339 
12200.000 0.629 -0.379 0.589 0.337 
12233.000 0.629 -0.380 0.589 0.336 
12267.000 0.629 -0.380 0.590 0.334 
12300.000 0.629 -0.381 0.589 0.334 
12333.000 0.630 -0.382 0.588 0.334 
12367.000 0.631 -0.381 0.587 0.334 
12400.000 0.632 -0.382 0.587 0.333 
12433.000 0.632 -0.382 0.586 0.333 
12467.000 0.633 -0.383 0.585 0.332 
12500.000 0.634 -0.383 0.584 0.333 
12533.000 0.634 -0.383 0.583 0.333 
12567.000 0.636 -0.384 0.582 0.333 
12600.000 0.636 -0.383 0.581 0.333 
12633.000 0.636 -0.384 0.581 0.333 
12667.000 0.637 -0.384 0.580 0.333 
12700.000 0.636 -0.384 0.581 0.332 
12733.000 0.636 -0.385 0.581 0.331 
12767.000 0.635 -0.385 0.582 0.331 
12800.000 0.634 -0.386 0.583 0.330 
12833.000 0.633 -0.386 0.584 0.329 
12867.000 0.632 -0.388 0.586 0.328 
12900.000 0.630 -0.389 0.587 0.327 
12933.000 0.630 -0.389 0.588 0.327 
12967.000 0.629 -0.390 0.588 0.326 
13000.000 0.628 -0.390 0.589 0.325 
13033.000 0.628 -0.391 0.590 0.325 
