# Number of quaternions: 2
51116
9867.000 -0.255 -0.514 0.422 0.702 0.805 -0.053 -0.519 -0.283 
9900.000 -0.303 -0.519 0.393 0.696 0.858 -0.021 -0.448 -0.249 
9933.000 -0.355 -0.507 0.352 0.702 0.864 -0.095 -0.395 -0.296 
9967.000 -0.244 -0.531 0.422 0.693 0.853 -0.120 -0.396 -0.318 
10000.000 -0.231 -0.511 0.446 0.698 0.863 -0.101 -0.401 -0.291 
10033.000 -0.248 -0.498 0.426 0.714 0.862 -0.085 -0.399 -0.303 
10067.000 -0.249 -0.501 0.427 0.711 0.860 -0.102 -0.387 -0.318 
10100.000 -0.246 -0.505 0.428 0.708 0.859 -0.101 -0.394 -0.312 
10133.000 -0.243 -0.506 0.431 0.706 0.860 -0.096 -0.399 -0.303 
10167.000 -0.244 -0.504 0.430 0.708 0.863 -0.102 -0.395 -0.300 
10200.000 -0.244 -0.504 0.431 0.708 0.863 -0.106 -0.394 -0.299 
10233.000 -0.245 -0.505 0.432 0.706 0.862 -0.108 -0.397 -0.297 
10267.000 -0.248 -0.504 0.432 0.706 0.861 -0.109 -0.398 -0.296 
10300.000 -0.250 -0.501 0.431 0.708 0.862 -0.110 -0.396 -0.297 
10333.000 -0.250 -0.500 0.431 0.708 0.862 -0.111 -0.395 -0.296 
10367.000 -0.250 -0.498 0.432 0.709 0.863 -0.113 -0.395 -0.295 
10400.000 -0.251 -0.497 0.432 0.709 0.863 -0.114 -0.394 -0.294 
10433.000 -0.251 -0.497 0.432 0.709 0.863 -0.113 -0.394 -0.294 
10467.000 -0.250 -0.496 0.434 0.710 0.863 -0.113 -0.395 -0.294 
10500.000 -0.250 -0.493 0.436 0.710 0.863 -0.115 -0.395 -0.293 
10533.000 -0.248 -0.488 0.438 0.712 0.862 -0.120 -0.394 -0.295 
10567.000 -0.245 -0.485 0.442 0.714 0.861 -0.125 -0.393 -0.297 
10600.000 -0.239 -0.480 0.447 0.716 0.859 -0.130 -0.393 -0.301 
10633.000 -0.230 -0.476 0.453 0.718 0.856 -0.135 -0.394 -0.307 
10667.000 -0.217 -0.471 0.462 0.719 0.850 -0.143 -0.397 -0.316 
10700.000 -0.201 -0.463 0.474 0.722 0.842 -0.153 -0.400 -0.329 
10733.000 -0.181 -0.454 0.487 0.724 0.833 -0.163 -0.402 -0.344 
10767.000 -0.161 -0.444 0.500 0.726 0.821 -0.173 -0.404 -0.364 
10800.000 -0.136 -0.430 0.513 0.730 0.808 -0.185 -0.405 -0.387 
10833.000 -0.107 -0.414 0.526 0.735 0.794 -0.195 -0.402 -0.413 
10867.000 -0.073 -0.396 0.541 0.739 0.776 -0.207 -0.396 -0.445 
10900.000 -0.033 -0.376 0.556 0.740 0.753 -0.222 -0.388 -0.483 
10933.000 0.011 -0.354 0.573 0.739 0.724 -0.237 -0.380 -0.524 
10967.000 0.057 -0.331 0.589 0.735 0.690 -0.252 -0.372 -0.568 
