# Number of quaternions: 1
901
17600.000 0.304 -0.574 0.167 0.742 
17633.000 0.302 -0.577 0.169 0.740 
17666.000 0.300 -0.582 0.169 0.737 
17700.000 0.289 -0.592 0.170 0.733 
17733.000 0.274 -0.604 0.164 0.730 
17766.000 0.269 -0.612 0.163 0.726 
17800.000 0.275 -0.612 0.166 0.723 
17833.000 0.281 -0.608 0.173 0.722 
17866.000 0.283 -0.608 0.176 0.721 
17900.000 0.283 -0.610 0.177 0.719 
17933.000 0.284 -0.612 0.176 0.717 
17966.000 0.287 -0.613 0.174 0.716 
18000.000 0.292 -0.612 0.174 0.714 
18033.000 0.296 -0.611 0.176 0.713 
18066.000 0.298 -0.610 0.178 0.712 
18100.000 0.299 -0.610 0.182 0.711 
18133.000 0.299 -0.609 0.185 0.711 
18166.000 0.297 -0.609 0.186 0.712 
18200.000 0.293 -0.610 0.185 0.713 
18233.000 0.290 -0.610 0.184 0.714 
18266.000 0.287 -0.610 0.184 0.715 
18300.000 0.287 -0.610 0.185 0.715 
18333.000 0.287 -0.610 0.186 0.715 
18366.000 0.285 -0.610 0.188 0.715 
18400.000 0.284 -0.610 0.189 0.716 
18433.000 0.282 -0.609 0.189 0.717 
18466.000 0.280 -0.609 0.189 0.718 
18500.000 0.278 -0.609 0.188 0.719 
18533.000 0.277 -0.608 0.186 0.720 
18566.000 0.276 -0.607 0.184 0.722 
18600.000 0.276 -0.607 0.183 0.723 
18633.000 0.276 -0.606 0.181 0.724 
18666.000 0.276 -0.605 0.179 0.725 
18700.000 0.276 -0.604 0.178 0.726 
18733.000 0.277 -0.603 0.175 0.727 
18766.000 0.277 -0.602 0.172 0.729 
18800.000 0.278 -0.599 0.168 0.732 
18833.000 0.280 -0.597 0.164 0.734 
18866.000 0.281 -0.595 0.162 0.735 
18900.000 0.281 -0.593 0.160 0.737 
18933.000 0.281 -0.592 0.157 0.739 
18966.000 0.282 -0.592 0.154 0.739 
19000.000 0.283 -0.592 0.151 0.739 
19033.000 0.282 -0.593 0.149 0.739 
19066.000 0.282 -0.593 0.146 0.739 
19100.000 0.282 -0.594 0.144 0.739 
19133.000 0.280 -0.596 0.143 0.739 
19166.000 0.280 -0.597 0.142 0.738 
19200.000 0.279 -0.600 0.142 0.736 
19233.000 0.280 -0.603 0.144 0.733 
19266.000 0.282 -0.606 0.148 0.729 
19300.000 0.278 -0.609 0.149 0.727 
19333.000 0.266 -0.615 0.148 0.728 
19366.000 0.264 -0.618 0.147 0.726 
19400.000 0.268 -0.620 0.147 0.723 
19433.000 0.269 -0.620 0.144 0.723 
19466.000 0.265 -0.620 0.143 0.725 
19500.000 0.259 -0.620 0.142 0.727 
19533.000 0.257 -0.619 0.141 0.728 
19566.000 0.255 -0.620 0.141 0.729 
19600.000 0.255 -0.620 0.138 0.729 
19633.000 0.256 -0.621 0.137 0.728 
19666.000 0.257 -0.621 0.139 0.728 
19700.000 0.255 -0.620 0.142 0.728 
19733.000 0.251 -0.620 0.144 0.729 
19766.000 0.246 -0.621 0.144 0.730 
19800.000 0.239 -0.622 0.141 0.732 
19833.000 0.234 -0.624 0.139 0.733 
19866.000 0.229 -0.624 0.136 0.735 
