# Number of quaternions: 2
33273
5667.000 0.556 -0.581 0.402 0.438 0.556 -0.581 0.402 0.438 
5700.000 0.557 -0.581 0.401 0.438 0.557 -0.581 0.401 0.438 
5733.000 0.558 -0.581 0.401 0.437 0.558 -0.581 0.401 0.437 
5767.000 0.559 -0.579 0.406 0.434 0.559 -0.579 0.406 0.434 
5800.000 0.562 -0.573 0.416 0.428 0.562 -0.573 0.416 0.428 
5833.000 0.564 -0.566 0.428 0.422 0.564 -0.566 0.428 0.422 
5867.000 0.560 -0.567 0.430 0.425 0.560 -0.567 0.430 0.425 
5900.000 0.556 -0.569 0.429 0.427 0.556 -0.569 0.429 0.427 
5933.000 0.553 -0.568 0.435 0.427 0.553 -0.568 0.435 0.427 
5967.000 0.550 -0.567 0.442 0.424 0.550 -0.567 0.442 0.424 
6000.000 0.545 -0.568 0.453 0.419 0.545 -0.568 0.453 0.419 
6033.000 0.535 -0.573 0.458 0.419 0.535 -0.573 0.458 0.419 
6067.000 0.526 -0.577 0.462 0.420 0.526 -0.577 0.462 0.420 
6100.000 0.523 -0.577 0.468 0.417 0.523 -0.577 0.468 0.417 
6133.000 0.515 -0.578 0.488 0.403 0.515 -0.578 0.488 0.403 
6167.000 0.505 -0.579 0.510 0.387 0.505 -0.579 0.510 0.387 
6200.000 0.502 -0.581 0.508 0.391 0.502 -0.581 0.508 0.391 
6233.000 0.495 -0.582 0.511 0.394 0.495 -0.582 0.511 0.394 
6267.000 0.504 -0.568 0.524 0.386 0.504 -0.568 0.524 0.386 
6300.000 0.507 -0.564 0.530 0.379 0.507 -0.564 0.530 0.379 
6333.000 0.508 -0.565 0.530 0.377 0.508 -0.565 0.530 0.377 
6367.000 0.509 -0.566 0.529 0.376 0.509 -0.566 0.529 0.376 
6400.000 0.511 -0.565 0.528 0.376 0.511 -0.565 0.528 0.376 
6433.000 0.512 -0.565 0.526 0.377 0.512 -0.565 0.526 0.377 
6467.000 0.512 -0.566 0.523 0.379 0.512 -0.566 0.523 0.379 
6500.000 0.513 -0.566 0.522 0.381 0.513 -0.566 0.522 0.381 
6533.000 0.514 -0.566 0.520 0.382 0.514 -0.566 0.520 0.382 
6567.000 0.515 -0.565 0.518 0.384 0.515 -0.565 0.518 0.384 
6600.000 0.516 -0.566 0.516 0.385 0.516 -0.566 0.516 0.385 
6633.000 0.516 -0.567 0.514 0.385 0.516 -0.567 0.514 0.385 
6667.000 0.515 -0.569 0.512 0.386 0.515 -0.569 0.512 0.386 
6700.000 0.515 -0.571 0.510 0.386 0.515 -0.571 0.510 0.386 
6733.000 0.515 -0.572 0.509 0.386 0.515 -0.572 0.509 0.386 
6767.000 0.515 -0.573 0.508 0.386 0.515 -0.573 0.508 0.386 
6800.000 0.516 -0.573 0.506 0.386 0.516 -0.573 0.506 0.386 
6833.000 0.518 -0.573 0.504 0.386 0.518 -0.573 0.504 0.386 
6867.000 0.521 -0.572 0.502 0.386 0.521 -0.572 0.502 0.386 
6900.000 0.525 -0.571 0.500 0.386 0.525 -0.571 0.500 0.386 
6933.000 0.528 -0.571 0.496 0.386 0.528 -0.571 0.496 0.386 
6967.000 0.532 -0.570 0.492 0.388 0.532 -0.570 0.492 0.388 
7000.000 0.536 -0.570 0.486 0.389 0.536 -0.570 0.486 0.389 
7033.000 0.541 -0.569 0.481 0.390 0.541 -0.569 0.481 0.390 
7067.000 0.544 -0.569 0.479 0.390 0.544 -0.569 0.479 0.390 
7100.000 0.548 -0.567 0.477 0.389 0.548 -0.567 0.477 0.389 
7133.000 0.555 -0.562 0.475 0.387 0.555 -0.562 0.475 0.387 
7167.000 0.561 -0.559 0.470 0.389 0.561 -0.559 0.470 0.389 
7200.000 0.564 -0.561 0.462 0.393 0.564 -0.561 0.462 0.393 
7233.000 0.563 -0.566 0.450 0.401 0.563 -0.566 0.450 0.401 
7267.000 0.561 -0.570 0.438 0.410 0.561 -0.570 0.438 0.410 
7300.000 0.556 -0.576 0.428 0.420 0.556 -0.576 0.428 0.420 
7333.000 0.559 -0.571 0.423 0.428 0.559 -0.571 0.423 0.428 
7367.000 0.569 -0.559 0.417 0.435 0.569 -0.559 0.417 0.435 
7400.000 0.572 -0.557 0.408 0.444 0.572 -0.557 0.408 0.444 
7433.000 0.567 -0.563 0.405 0.445 0.567 -0.563 0.405 0.445 
7467.000 0.563 -0.565 0.406 0.445 0.563 -0.565 0.406 0.445 
7500.000 0.564 -0.564 0.409 0.443 0.564 -0.564 0.409 0.443 
7533.000 0.564 -0.563 0.412 0.441 0.564 -0.563 0.412 0.441 
7567.000 0.565 -0.563 0.415 0.439 0.565 -0.563 0.415 0.439 
7600.000 0.565 -0.562 0.416 0.438 0.565 -0.562 0.416 0.438 
7633.000 0.565 -0.562 0.415 0.439 0.565 -0.562 0.415 0.439 
7667.000 0.565 -0.561 0.415 0.439 0.565 -0.561 0.415 0.439 
7700.000 0.566 -0.561 0.416 0.439 0.566 -0.561 0.416 0.439 
7733.000 0.568 -0.558 0.418 0.438 0.568 -0.558 0.418 0.438 
7767.000 0.571 -0.555 0.421 0.435 0.571 -0.555 0.421 0.435 
7800.000 0.574 -0.551 0.425 0.431 0.574 -0.551 0.425 0.431 
7833.000 0.576 -0.548 0.430 0.427 0.576 -0.548 0.430 0.427 
7867.000 0.575 -0.548 0.436 0.423 0.575 -0.548 0.436 0.423 
7900.000 0.568 -0.549 0.445 0.421 0.568 -0.549 0.445 0.421 
7933.000 0.563 -0.549 0.454 0.419 0.563 -0.549 0.454 0.419 
7967.000 0.561 -0.550 0.459 0.415 0.561 -0.550 0.459 0.415 
8000.000 0.552 -0.557 0.461 0.417 0.552 -0.557 0.461 0.417 
8033.000 0.545 -0.562 0.466 0.412 0.545 -0.562 0.466 0.412 
8067.000 0.535 -0.568 0.474 0.408 0.535 -0.568 0.474 0.408 
8100.000 0.527 -0.567 0.485 0.406 0.527 -0.567 0.485 0.406 
8133.000 0.505 -0.577 0.504 0.398 0.505 -0.577 0.504 0.398 
8167.000 0.508 -0.569 0.511 0.397 0.508 -0.569 0.511 0.397 
8200.000 0.504 -0.573 0.512 0.395 0.504 -0.573 0.512 0.395 
8233.000 0.518 -0.559 0.513 0.394 0.518 -0.559 0.513 0.394 
8267.000 0.511 -0.566 0.518 0.388 0.511 -0.566 0.518 0.388 
8300.000 0.507 -0.571 0.519 0.383 0.507 -0.571 0.519 0.383 
8333.000 0.510 -0.571 0.520 0.379 0.510 -0.571 0.520 0.379 
8367.000 0.511 -0.571 0.521 0.376 0.511 -0.571 0.521 0.376 
8400.000 0.512 -0.571 0.521 0.374 0.512 -0.571 0.521 0.374 
8433.000 0.511 -0.573 0.520 0.375 0.511 -0.573 0.520 0.375 
8467.000 0.511 -0.573 0.520 0.375 0.511 -0.573 0.520 0.375 
8500.000 0.511 -0.574 0.519 0.375 0.511 -0.574 0.519 0.375 
8533.000 0.513 -0.573 0.518 0.374 0.513 -0.573 0.518 0.374 
8567.000 0.514 -0.573 0.517 0.374 0.514 -0.573 0.517 0.374 
8600.000 0.516 -0.572 0.517 0.373 0.516 -0.572 0.517 0.373 
8633.000 0.517 -0.572 0.517 0.372 0.517 -0.572 0.517 0.372 
8667.000 0.519 -0.571 0.517 0.371 0.519 -0.571 0.517 0.371 
8700.000 0.522 -0.569 0.517 0.370 0.522 -0.569 0.517 0.370 
8733.000 0.525 -0.567 0.516 0.371 0.525 -0.567 0.516 0.371 
8767.000 0.527 -0.565 0.515 0.371 0.527 -0.565 0.515 0.371 
8800.000 0.530 -0.564 0.514 0.370 0.530 -0.564 0.514 0.370 
8833.000 0.531 -0.563 0.513 0.371 0.531 -0.563 0.513 0.371 
8867.000 0.532 -0.563 0.511 0.373 0.532 -0.563 0.511 0.373 
